url_length,has_https,has_at_symbol,has_hyphen,suspicious_word,has_ip,dot_count,digit_count,special_char_count,is_shortened,slash_count,domain_length,label
82,0,0,1,1,0,6,1,5,0,2,39,1
160,0,0,1,1,0,11,45,0,0,3,123,1
29,0,0,1,0,0,1,3,2,0,1,22,0
23,0,0,0,0,0,1,0,0,0,1,16,1
42,0,0,0,0,0,3,0,0,0,3,18,1
39,0,0,0,0,0,1,0,0,0,4,8,0
15,0,0,0,0,0,1,0,0,0,2,9,0
17,0,0,0,0,0,1,0,1,0,1,6,0
62,0,0,0,0,0,3,0,1,1,4,22,0
103,0,0,0,1,0,7,23,5,0,5,30,1
43,0,0,1,0,0,3,3,0,0,3,10,1
25,0,0,1,0,0,1,0,0,0,1,10,0
59,0,0,1,0,0,2,0,0,0,6,18,1
28,0,0,0,0,0,1,0,0,0,3,13,0
22,0,0,0,0,0,1,2,0,0,1,16,1
15,0,0,0,0,0,1,0,0,0,1,14,0
71,0,0,1,0,0,2,7,3,0,1,16,0
219,0,0,1,1,0,3,83,5,0,6,26,1
35,0,0,1,0,0,1,0,0,0,2,8,0
44,0,0,0,0,0,2,0,0,0,3,23,1
29,0,0,0,0,1,3,14,0,0,1,18,1
19,0,0,1,0,0,1,0,0,0,2,15,1
31,0,0,0,0,0,2,1,0,0,2,16,0
126,0,0,1,0,0,1,37,9,0,9,11,1
55,0,0,0,0,0,2,0,0,0,4,18,1
83,0,0,0,1,0,5,1,6,0,2,30,1
69,0,0,1,1,0,3,0,0,0,4,33,1
23,0,0,0,0,0,1,4,0,0,1,13,1
61,0,0,1,0,0,2,6,0,0,6,14,0
53,0,0,1,1,0,3,0,2,0,3,19,1
45,0,0,0,0,0,2,0,1,0,2,17,0
41,0,0,0,0,0,1,0,0,0,4,18,1
34,0,0,0,0,0,2,0,0,0,3,17,0
27,0,0,0,0,0,1,7,0,0,3,8,0
48,0,0,0,0,0,1,23,0,0,4,15,1
38,0,0,0,0,0,2,6,0,0,2,11,0
23,0,0,0,0,0,1,0,0,0,1,22,0
26,0,0,0,0,0,2,2,0,0,1,17,1
34,0,0,1,0,0,1,6,0,0,1,13,0
50,0,0,0,0,0,1,1,0,1,7,11,0
45,0,0,0,0,0,3,9,2,0,2,18,0
75,0,0,1,1,0,3,23,0,0,3,16,1
53,0,0,1,0,0,1,10,0,0,3,16,0
53,0,0,1,0,0,3,0,0,0,5,11,1
77,0,0,0,0,0,4,22,0,0,2,24,1
37,0,0,0,0,0,1,3,3,1,3,11,0
30,0,0,1,0,0,1,1,0,0,1,22,1
20,0,0,0,0,0,1,3,0,0,1,12,1
55,0,0,1,0,0,2,2,1,0,2,16,1
65,0,0,1,0,0,1,0,0,0,5,14,0
26,0,0,0,0,1,4,15,0,0,1,19,1
15,0,0,0,0,0,1,0,0,0,1,14,0
64,0,0,0,0,0,2,21,0,0,4,23,1
42,0,0,0,0,0,3,0,0,1,3,16,1
89,0,0,1,1,0,7,5,1,0,4,17,1
43,0,0,0,0,0,3,0,0,0,2,13,0
35,0,0,0,0,0,1,0,0,0,2,17,1
20,0,0,1,0,0,2,0,0,0,1,19,1
122,0,0,1,1,0,1,23,4,0,5,14,1
36,0,0,0,0,0,2,0,1,0,2,20,0
28,0,0,0,0,0,1,0,0,0,3,12,1
52,0,0,0,1,0,8,4,0,0,1,51,1
41,0,0,0,0,0,1,1,0,0,4,10,1
92,0,0,1,1,0,3,0,1,0,9,18,1
30,0,0,0,0,0,1,6,0,0,5,12,0
23,0,0,0,0,0,2,4,0,0,1,15,1
54,0,0,0,0,0,2,0,1,1,3,21,1
29,0,0,0,0,0,2,4,0,1,2,21,0
22,0,0,0,0,0,2,5,0,0,1,15,1
42,0,0,1,0,0,2,1,0,0,2,17,0
101,0,0,0,0,0,2,15,4,1,12,14,1
102,0,0,0,1,0,6,1,7,0,4,22,1
61,0,0,1,0,0,4,0,0,0,3,23,1
232,0,0,0,1,0,14,83,0,0,2,214,1
42,0,0,0,0,0,3,2,0,0,2,22,0
30,0,0,0,0,0,2,0,0,0,2,23,1
42,0,0,1,0,0,2,0,0,0,2,15,0
22,0,0,0,0,0,1,0,0,0,1,18,0
63,0,0,1,0,0,1,0,0,0,2,16,0
371,0,0,1,1,0,3,49,12,0,3,45,1
19,0,0,0,0,0,1,7,0,0,2,4,1
67,0,0,1,0,0,1,6,0,0,2,21,0
20,0,0,0,0,0,2,0,0,0,2,7,1
24,0,0,0,0,0,1,0,0,0,1,10,0
61,0,0,1,0,0,3,11,0,1,2,18,0
23,0,0,0,0,1,3,16,0,0,1,15,1
52,0,0,0,0,0,3,1,3,0,7,11,1
58,0,0,1,0,0,2,1,0,0,1,10,0
31,0,0,0,0,0,1,2,2,0,1,11,0
41,0,0,0,0,0,3,1,0,0,4,17,0
48,0,0,0,0,0,2,0,1,0,3,15,0
70,0,0,1,0,0,4,1,0,0,4,12,1
19,0,0,0,0,0,1,0,0,0,2,7,1
67,0,0,0,0,0,5,2,6,0,1,22,0
341,0,0,1,1,0,3,51,11,0,3,45,1
28,0,0,0,0,0,3,0,0,0,1,17,1
44,0,0,1,0,0,1,0,1,0,2,13,0
151,0,0,0,0,0,6,5,11,0,3,19,1
25,0,0,0,0,0,2,2,0,1,1,24,1
57,0,0,1,1,0,6,0,0,0,4,13,1
42,0,0,1,1,0,5,0,2,0,1,23,1
21,0,0,1,0,0,1,2,0,0,0,21,1
22,0,0,0,0,0,1,0,0,0,3,11,1
17,0,0,0,0,0,1,0,0,0,1,16,1
71,0,0,0,0,0,3,41,0,0,2,14,0
42,0,0,1,0,0,2,0,0,0,4,15,0
57,0,0,1,0,0,1,7,0,0,2,12,0
42,0,0,0,0,0,4,0,0,0,3,26,0
42,0,0,0,0,0,1,0,0,1,5,19,1
45,0,0,0,0,0,3,1,2,0,5,11,1
37,0,0,0,0,0,2,0,0,0,2,27,1
64,0,0,1,0,0,1,10,0,0,3,10,0
33,0,0,0,0,0,2,0,0,0,2,13,1
124,0,0,0,1,0,1,49,8,0,5,14,1
39,0,0,1,0,0,3,2,0,0,2,13,0
163,0,0,0,1,0,3,15,0,0,6,16,1
135,0,0,1,1,0,6,39,0,0,6,12,1
28,0,0,0,0,0,1,3,0,0,2,13,0
23,0,0,0,0,0,1,0,0,0,2,16,1
44,0,0,0,0,0,2,9,0,0,3,21,1
58,0,0,1,1,0,5,1,0,0,3,36,1
48,0,0,1,0,0,1,0,0,0,2,15,0
41,0,0,1,0,0,2,0,0,0,1,19,0
29,0,0,0,0,0,1,6,2,0,1,10,0
26,0,0,1,0,0,2,0,0,0,1,25,1
25,0,0,0,0,0,1,5,0,0,2,14,0
26,0,0,0,0,0,1,0,0,0,3,14,1
21,0,0,0,0,0,1,0,0,0,1,10,0
56,0,0,0,0,0,2,8,3,0,1,11,0
42,0,0,1,0,0,2,5,0,0,3,24,1
31,0,0,0,0,0,2,10,0,0,3,13,0
62,0,0,0,0,0,2,2,0,0,4,20,1
27,0,0,0,0,0,3,0,0,0,1,16,0
30,0,0,0,0,0,2,3,0,0,1,21,1
63,0,0,1,0,0,2,6,2,0,4,24,1
59,0,0,0,1,0,3,0,0,0,4,12,1
107,0,0,0,0,0,2,25,4,0,2,11,1
45,0,0,0,0,0,3,3,3,0,2,15,0
24,0,0,0,0,0,1,6,0,0,2,11,0
41,0,0,1,0,0,3,1,0,0,3,18,0
29,0,0,1,0,0,1,1,0,0,1,22,1
31,0,0,0,0,0,1,1,0,0,3,9,0
99,0,0,0,0,0,2,3,7,0,1,26,0
51,0,0,0,0,0,3,0,1,0,5,12,1
94,0,0,1,0,0,1,0,0,0,4,9,0
50,0,0,1,0,0,1,0,0,0,6,9,1
69,0,0,1,0,0,2,0,1,0,5,19,1
43,0,0,1,0,0,2,7,0,0,5,15,0
31,0,0,0,0,0,2,0,0,0,3,17,0
54,0,0,0,0,0,3,0,4,0,5,10,1
81,0,0,1,0,0,2,10,0,0,2,13,0
35,0,0,0,0,0,2,0,0,0,4,15,0
102,0,0,1,0,0,4,9,0,0,1,18,0
109,0,0,1,1,0,2,0,6,0,6,16,1
101,0,0,1,0,0,2,0,2,0,1,11,0
74,0,0,1,0,0,1,17,0,0,5,14,0
38,0,0,0,0,0,3,0,0,0,2,18,0
40,0,0,0,0,0,2,0,1,0,2,16,0
38,0,0,1,0,0,1,0,0,1,2,13,0
23,0,0,0,0,0,2,0,0,0,2,11,1
39,0,0,1,0,0,3,3,0,0,2,17,1
44,0,0,1,0,0,1,0,0,0,7,9,1
43,0,0,0,1,0,2,0,0,0,2,15,1
39,0,0,1,0,0,1,0,0,0,4,12,0
35,0,0,1,0,0,1,0,0,0,2,12,0
61,0,0,1,0,0,2,18,0,0,5,18,0
33,0,0,0,0,0,1,3,0,0,2,24,0
42,0,0,0,0,0,3,7,0,0,4,11,0
49,0,0,1,0,0,2,0,0,0,4,24,0
27,0,0,0,0,0,3,0,0,0,3,12,0
40,0,0,0,0,0,1,27,0,0,3,14,1
33,0,0,0,0,0,5,0,0,0,2,20,0
24,0,0,0,0,0,2,0,0,0,1,17,1
27,0,0,0,0,0,2,4,0,0,2,14,0
23,0,0,0,0,0,1,0,0,0,1,10,0
53,0,0,1,0,0,2,0,1,0,4,14,1
158,0,0,1,0,0,4,8,2,0,1,10,0
26,0,0,0,0,0,3,0,0,0,1,17,1
52,0,0,1,0,0,2,1,0,0,4,13,1
26,0,0,0,0,0,2,2,0,0,3,15,0
53,0,0,0,0,0,3,0,0,0,3,25,1
41,0,0,0,0,0,1,6,1,0,3,13,0
62,0,0,1,0,0,2,0,0,0,2,16,0
29,0,0,0,0,0,1,4,0,0,1,9,1
18,0,0,0,0,0,1,3,0,1,2,13,1
31,0,0,0,0,0,2,1,0,0,3,17,0
106,0,0,0,1,0,1,0,4,0,7,16,1
122,0,0,1,1,0,6,8,11,0,5,16,1
42,0,0,1,0,0,2,0,0,0,3,8,0
28,0,0,0,0,0,1,6,0,0,2,16,0
52,0,0,1,0,0,1,15,0,0,3,12,0
33,0,0,0,0,0,2,1,0,0,2,13,1
77,0,0,0,0,0,4,6,1,0,12,16,1
45,0,0,1,0,0,2,0,0,0,2,21,0
28,0,0,0,0,0,1,1,0,0,1,20,1
22,0,0,0,0,0,1,1,0,0,1,11,1
18,0,0,0,0,0,2,1,0,0,1,9,0
345,0,0,1,1,0,3,52,10,0,3,45,1
242,0,0,0,0,0,2,32,4,0,2,24,1
29,0,0,1,0,0,2,0,0,0,1,10,0
18,0,0,0,0,1,3,14,0,0,0,18,1
38,0,0,1,1,0,3,5,0,0,3,16,1
106,0,0,1,0,0,2,0,0,0,10,27,1
232,0,0,1,1,0,2,99,5,0,5,13,1
80,0,0,1,0,0,2,6,1,0,3,14,1
38,0,0,0,0,0,3,8,2,0,1,12,0
91,0,0,0,0,0,1,0,8,0,2,21,0
32,0,0,0,1,0,3,2,1,0,1,14,1
36,0,0,1,0,0,1,7,0,0,5,12,0
37,0,0,0,0,0,2,0,1,0,2,16,0
60,0,0,1,0,0,2,1,0,0,4,20,1
40,0,0,0,0,0,2,1,0,0,1,35,0
36,0,0,0,0,0,1,3,2,0,5,6,0
37,0,0,0,0,0,1,3,2,0,1,8,1
95,0,0,1,1,0,7,23,6,0,5,39,1
86,0,0,1,0,0,1,35,0,0,3,12,0
92,0,0,1,0,0,6,14,7,0,5,36,1
47,0,0,0,0,0,3,1,0,0,3,19,0
30,0,0,0,0,0,2,0,0,1,1,29,0
28,0,0,1,0,0,1,0,0,0,3,14,1
44,0,0,1,0,0,2,0,0,0,3,13,1
42,0,0,0,0,0,2,1,2,0,3,14,1
19,0,0,0,1,0,1,0,0,0,1,18,1
60,0,0,0,0,0,2,17,0,1,2,19,1
43,0,0,0,0,0,2,6,0,0,5,14,0
238,0,0,1,0,0,3,53,3,0,3,10,1
56,0,0,1,0,0,2,7,0,0,3,15,0
76,0,0,1,0,0,1,30,1,0,3,27,1
67,0,0,1,0,0,2,6,0,0,6,14,0
41,0,0,1,0,0,1,0,0,0,2,14,0
54,0,0,0,0,0,3,0,0,0,4,21,1
38,0,0,1,0,0,2,0,0,0,2,24,0
61,0,0,1,0,0,5,6,1,0,6,19,1
52,0,0,1,0,0,2,0,0,0,2,20,0
34,0,0,0,0,0,5,0,0,0,1,25,1
25,0,0,0,0,0,3,0,0,0,1,24,0
22,0,0,0,0,0,1,0,0,0,1,21,0
34,0,0,0,0,0,3,2,2,0,2,13,1
65,0,0,1,0,0,2,0,0,0,2,14,0
19,0,0,0,0,0,1,2,0,0,1,12,1
56,0,0,0,0,0,3,6,2,0,2,22,0
36,0,0,1,1,0,5,0,0,0,3,26,1
32,0,0,0,0,0,1,0,0,0,4,8,0
27,0,0,0,0,0,2,0,0,0,1,26,0
42,0,0,0,0,0,2,0,0,0,3,20,0
32,0,0,0,0,0,1,0,1,0,1,18,0
145,0,0,0,1,0,14,22,0,0,2,102,1
24,0,0,0,0,0,1,0,0,0,2,12,1
73,0,0,0,0,0,2,0,7,0,1,20,0
69,0,0,1,0,0,2,21,0,0,5,14,1
26,0,0,0,0,0,1,0,0,0,3,13,1
25,0,0,0,0,0,2,1,0,0,2,16,0
64,0,0,1,0,0,2,6,0,0,2,13,0
23,0,0,0,0,0,2,0,0,0,1,22,1
90,0,0,0,0,0,2,7,0,0,4,19,0
54,0,0,1,0,0,2,8,0,0,2,11,0
39,0,0,1,0,0,2,0,0,0,1,23,0
34,0,0,1,0,0,2,4,0,0,1,12,0
37,0,0,0,0,0,2,0,0,0,3,23,1
250,0,0,1,0,0,14,62,17,0,3,18,1
27,0,0,0,0,0,2,4,0,0,2,14,0
32,0,0,0,0,0,2,0,0,1,2,16,1
26,0,0,0,0,0,2,0,0,0,2,14,1
64,0,0,0,0,0,3,0,0,0,5,13,1
36,0,0,0,0,0,2,0,0,0,2,9,0
12,0,0,0,0,0,1,0,0,0,0,12,1
78,0,0,0,0,0,1,3,0,0,4,10,0
10,0,0,1,0,0,1,0,0,0,1,9,0
32,0,0,0,0,0,3,1,2,0,1,15,1
96,0,0,1,0,0,4,10,0,0,1,83,1
20,0,0,0,0,0,1,0,0,1,1,19,0
417,0,0,0,1,0,20,173,5,1,3,162,1
30,0,0,0,0,0,2,0,0,0,1,29,0
40,0,0,0,0,0,2,0,0,0,2,23,0
25,0,0,1,0,0,2,0,0,0,1,21,1
69,0,0,1,0,0,1,4,2,0,2,15,0
50,0,0,1,0,0,2,3,0,1,2,22,0
51,0,0,0,0,0,2,1,0,0,1,14,1
124,0,0,0,1,0,7,18,0,0,7,57,1
86,0,0,1,0,0,1,0,0,0,9,13,1
227,0,0,1,1,0,3,91,5,0,4,23,1
24,0,0,0,0,0,3,0,0,0,1,23,1
79,0,0,1,0,0,1,15,1,0,4,10,0
52,0,0,1,0,0,3,7,0,0,5,12,0
52,0,0,1,0,0,3,7,0,0,2,14,0
33,0,0,0,0,0,3,0,0,0,1,23,0
26,0,0,0,0,0,2,0,0,0,1,12,0
153,0,0,1,1,0,2,27,3,0,4,43,1
32,0,0,0,0,0,2,3,0,0,2,15,0
42,0,0,1,0,0,3,0,0,0,4,12,0
22,0,0,0,0,0,3,0,0,1,1,13,0
19,0,0,0,0,0,1,0,0,0,1,18,0
31,0,0,0,0,0,1,4,2,0,1,11,0
34,0,0,1,0,0,2,0,0,0,3,15,1
36,0,0,1,0,0,2,4,3,0,2,13,1
50,0,0,1,0,0,3,0,0,0,3,13,0
163,0,0,1,0,0,9,34,9,0,2,71,1
93,0,0,1,1,0,5,0,0,0,4,25,1
23,0,0,0,0,0,1,0,0,0,1,17,1
33,0,0,0,0,0,2,2,0,0,2,13,1
141,0,0,1,0,0,2,6,0,0,3,15,0
23,0,0,1,0,0,2,2,0,0,0,23,1
78,0,0,0,1,0,4,17,0,0,4,22,1
158,0,0,1,1,0,5,42,8,0,3,19,1
29,0,0,0,0,0,3,1,0,0,1,23,0
74,0,0,0,0,0,6,0,0,0,4,30,1
81,0,0,0,0,0,3,7,2,0,4,26,0
28,0,0,0,0,0,1,0,0,0,2,22,1
42,0,0,0,0,0,3,1,0,0,3,32,1
45,0,0,1,0,0,1,0,0,0,2,11,1
22,0,0,0,0,0,2,1,1,0,1,18,1
43,0,0,1,0,0,2,2,1,1,1,6,1
45,0,0,1,0,0,2,2,0,0,3,20,0
22,0,0,0,0,0,1,2,0,0,0,22,1
59,0,0,0,0,0,1,4,2,1,4,21,1
19,0,0,1,0,0,1,0,0,0,2,15,1
48,0,0,0,0,0,1,0,3,0,1,15,0
32,0,0,0,0,0,2,0,1,0,2,16,0
24,0,0,0,0,0,2,0,0,0,1,13,0
63,0,0,1,0,0,2,7,0,0,2,14,0
25,0,0,0,0,0,2,0,0,0,2,15,0
47,0,0,1,0,0,2,5,0,0,3,17,0
97,0,0,0,0,0,4,17,1,0,6,17,0
40,0,0,0,1,0,4,0,0,0,3,20,1
37,0,0,0,0,0,3,0,0,0,2,22,0
23,0,0,1,0,0,1,10,0,0,1,10,0
48,0,0,1,0,0,2,2,0,0,3,22,0
140,0,0,1,1,0,2,43,5,0,5,10,1
19,0,0,0,0,0,3,0,0,0,1,18,1
44,0,0,0,0,0,3,1,1,1,3,23,1
33,0,0,0,0,0,2,0,0,0,1,18,1
119,1,0,1,1,0,10,22,0,0,4,80,1
80,0,0,1,1,0,3,6,0,1,3,30,0
32,0,0,1,0,0,2,2,0,0,3,8,0
22,0,0,0,0,0,1,8,0,0,1,5,1
30,0,0,1,0,0,1,7,0,0,2,17,0
57,0,0,0,0,0,1,8,7,0,2,13,0
48,0,0,0,0,0,3,0,0,0,2,13,0
82,0,0,1,0,0,2,0,0,0,5,25,1
83,0,0,0,0,0,2,3,5,0,4,15,1
40,0,0,1,0,0,1,4,0,0,3,10,0
44,0,0,1,0,0,1,7,0,0,5,12,0
46,0,0,1,0,0,1,15,0,0,3,12,0
71,0,0,1,0,0,1,14,0,0,3,17,0
55,0,0,1,0,0,1,11,2,0,4,10,0
54,0,0,0,0,0,2,0,0,0,1,30,0
17,0,0,0,0,0,1,0,0,0,1,11,0
37,0,0,0,0,0,2,0,0,0,1,24,0
63,0,0,1,0,0,1,6,0,0,3,10,0
38,0,0,1,0,0,1,9,0,0,3,10,0
164,0,0,1,1,0,10,20,1,0,3,125,1
23,0,0,0,0,0,1,1,2,0,2,13,0
31,0,0,1,0,0,1,0,0,0,2,17,0
43,0,0,0,0,0,1,0,0,0,2,16,0
76,0,1,0,1,0,4,0,2,0,3,30,1
75,0,0,0,0,0,1,11,8,0,4,12,0
65,0,0,0,0,0,2,13,6,0,1,16,0
50,0,0,0,0,0,3,0,1,0,3,21,1
11,0,0,0,0,0,1,4,0,0,0,11,1
40,0,0,0,0,0,3,0,0,0,1,25,0
28,0,0,0,0,0,1,0,0,0,3,16,1
51,0,0,1,0,0,2,8,4,0,2,14,0
37,0,0,0,0,0,3,0,0,0,2,22,1
16,0,0,0,0,0,1,0,0,0,2,11,1
28,0,0,0,0,0,2,0,0,0,1,10,0
36,0,0,0,0,0,2,0,0,0,3,16,0
76,0,1,0,1,0,5,8,1,0,2,28,1
44,0,0,1,0,0,3,0,0,0,3,16,1
21,0,0,0,0,0,1,1,0,0,1,11,1
49,0,0,0,0,0,2,10,3,0,4,12,0
25,0,0,0,0,1,4,14,0,0,1,13,1
121,0,0,1,0,0,2,8,0,0,5,32,0
62,0,0,1,0,0,2,18,0,1,2,14,0
42,0,0,0,1,0,2,0,2,0,3,13,1
28,0,0,0,0,0,2,0,0,0,2,10,0
31,0,0,0,0,0,1,0,2,0,1,11,0
47,0,0,1,0,0,1,7,0,1,3,16,0
40,0,0,0,0,0,6,4,0,0,2,20,0
47,0,0,0,0,0,2,0,1,0,3,18,1
90,0,0,0,0,0,8,0,0,0,3,19,1
45,0,0,0,0,0,2,0,0,0,4,14,0
21,0,0,0,0,0,2,0,0,0,2,14,0
40,0,0,0,0,0,3,0,0,0,2,22,0
45,0,0,1,0,0,1,15,0,0,3,12,0
33,0,0,1,0,0,2,7,0,0,2,10,0
53,0,0,1,0,0,1,5,0,0,3,10,0
42,0,0,0,0,0,2,0,0,0,2,25,0
54,0,0,1,0,0,1,15,0,0,1,20,1
35,0,0,0,0,0,2,0,1,0,2,16,0
46,0,0,1,0,0,2,0,0,0,3,15,0
32,0,0,0,0,0,2,0,0,0,2,21,0
41,0,0,0,0,0,1,0,1,0,3,18,0
15,0,0,0,0,0,1,0,0,0,1,14,0
143,0,0,1,1,0,9,26,0,0,6,17,1
33,0,0,0,0,0,1,0,0,0,3,18,1
28,0,0,0,0,0,3,0,0,0,1,17,0
75,0,0,0,0,0,2,3,4,0,3,16,0
37,0,0,0,0,0,1,3,0,0,4,6,0
31,0,0,0,0,0,1,1,2,0,1,11,0
46,0,0,1,0,0,2,0,0,0,2,22,0
48,0,0,1,0,0,2,3,0,0,2,27,0
155,0,0,0,0,0,3,12,17,0,2,32,1
31,0,0,0,0,0,1,3,2,0,1,11,0
52,0,0,0,0,0,2,6,3,0,2,8,0
25,0,0,0,0,0,1,0,0,0,2,19,1
54,0,0,1,0,0,1,0,1,0,4,10,0
47,0,0,0,0,0,2,0,0,0,3,14,0
47,0,0,0,0,0,3,3,3,0,2,17,1
22,0,0,0,0,0,1,0,0,0,1,21,1
158,0,0,1,1,0,5,42,8,0,3,19,1
75,0,0,1,0,0,2,0,0,0,6,19,1
106,0,0,0,0,0,2,5,6,0,2,23,1
52,0,0,1,0,0,1,6,0,0,3,10,0
27,0,0,0,0,0,1,2,0,0,2,19,0
24,0,0,0,0,0,1,2,0,0,4,12,1
25,0,0,0,0,0,1,0,0,0,3,10,1
99,0,0,1,0,0,3,9,0,0,1,14,0
61,0,0,0,0,0,2,0,0,0,3,21,0
44,0,0,0,0,0,3,0,0,0,3,20,0
67,0,0,1,0,0,2,1,2,0,4,11,1
21,0,0,0,0,0,1,0,0,0,3,9,0
41,0,0,0,0,0,2,4,4,0,1,8,0
60,0,0,1,0,0,1,6,0,0,4,9,0
25,0,0,0,0,0,2,1,0,0,1,19,1
18,0,0,0,0,0,1,0,0,0,1,12,0
74,0,0,1,0,0,1,6,2,0,3,20,1
21,0,0,0,0,0,1,2,0,0,1,13,1
11,0,0,0,0,0,1,4,0,0,0,11,1
37,0,0,0,0,0,2,0,0,0,3,16,1
52,0,0,0,0,1,3,31,0,0,2,12,1
46,0,0,0,0,0,3,1,0,1,2,20,0
49,0,0,0,0,0,2,6,0,0,2,18,1
64,0,0,1,0,0,3,2,0,0,4,26,1
95,0,0,0,0,0,1,11,7,0,5,11,0
50,0,0,0,0,0,4,4,0,0,2,31,0
47,0,0,0,0,0,2,8,4,0,2,16,0
92,0,0,1,0,0,2,8,0,0,5,11,0
133,0,0,0,1,0,3,0,0,1,12,15,1
55,0,0,1,1,0,3,0,2,0,3,14,1
32,0,0,0,0,0,2,0,0,0,2,22,0
231,0,0,0,1,0,18,65,0,0,2,197,1
38,0,0,0,0,0,2,9,0,0,2,22,0
32,0,0,0,0,0,2,2,0,0,3,15,0
153,0,0,1,1,0,7,42,0,1,3,129,1
47,0,0,0,0,0,3,5,0,0,3,30,1
20,0,0,0,0,0,2,2,0,0,2,12,1
54,0,0,0,0,0,1,7,2,0,3,13,0
42,0,0,0,0,0,3,5,2,0,1,20,0
62,0,0,1,0,0,2,6,0,0,3,12,0
114,0,0,1,0,0,1,16,0,0,3,11,0
38,0,0,1,0,0,1,0,0,0,3,22,1
27,0,0,1,0,0,2,2,0,1,1,26,0
72,0,0,0,0,0,2,24,0,0,6,14,1
163,0,0,0,1,0,3,15,0,0,6,18,1
72,0,0,1,0,0,1,6,7,0,2,12,0
85,0,0,1,1,0,5,4,2,0,7,13,1
40,0,0,1,0,0,1,8,0,0,3,18,1
25,0,0,0,0,0,2,0,0,0,2,19,0
29,0,0,0,0,0,3,0,0,0,1,18,1
276,0,0,1,0,0,13,51,21,0,8,13,1
20,0,0,0,0,0,2,0,0,0,1,16,0
14,0,0,0,0,0,2,1,0,0,1,12,1
46,0,0,0,0,0,3,0,0,0,3,19,0
50,0,0,0,0,0,1,0,2,0,2,21,0
147,0,0,1,1,0,10,41,0,0,2,113,1
24,0,0,0,0,0,2,0,0,1,1,23,0
19,0,0,1,0,0,1,0,0,0,1,18,0
27,0,0,0,1,1,3,12,0,0,1,15,1
37,0,0,0,0,0,2,10,2,0,1,11,0
176,0,0,1,1,0,15,94,0,0,1,175,1
25,0,0,0,0,0,1,0,0,0,2,11,0
238,0,0,0,1,0,3,43,1,0,4,31,1
17,0,0,0,0,0,1,0,0,0,1,16,0
68,0,0,0,0,0,2,5,6,0,2,20,0
55,0,0,0,0,1,3,28,0,0,3,14,1
53,0,0,1,0,0,3,0,0,0,4,17,1
73,0,0,1,0,0,3,0,1,0,7,19,1
52,0,0,1,0,0,2,4,0,0,3,22,1
48,0,0,0,0,0,2,9,2,0,2,12,0
194,0,0,0,1,0,2,68,7,0,2,15,1
27,0,0,0,0,0,1,3,0,0,3,17,1
86,0,0,1,1,0,12,0,0,0,1,85,1
21,0,0,1,0,0,1,6,0,0,2,11,0
37,0,0,0,0,0,2,0,0,0,2,19,0
33,0,0,0,0,0,1,0,0,0,3,21,0
28,0,0,0,0,0,1,0,0,0,1,27,0
33,0,0,0,0,0,3,0,0,0,3,14,0
23,0,0,0,0,0,1,0,0,0,3,17,0
102,0,0,1,1,0,5,2,4,0,7,9,1
26,0,0,0,0,0,4,2,0,0,1,14,0
30,0,0,1,0,0,3,0,0,0,1,19,1
25,0,0,0,0,0,1,3,0,0,3,12,0
58,0,0,0,0,0,2,0,4,0,2,15,0
40,0,0,1,0,0,1,1,0,0,4,9,0
36,0,0,0,0,0,3,0,0,0,3,17,0
47,0,0,0,1,0,2,2,3,0,4,19,1
54,0,0,0,0,0,2,0,2,0,2,16,0
38,0,0,0,0,0,3,0,0,0,3,21,0
51,0,0,1,0,0,2,4,0,0,5,6,0
24,0,0,0,0,0,3,0,0,0,1,23,0
68,0,0,1,1,0,3,6,0,0,3,22,1
30,0,0,0,1,0,1,3,0,0,4,9,1
21,0,0,0,0,0,1,0,0,0,1,20,0
43,0,0,1,0,0,1,9,0,0,3,12,0
22,0,0,0,0,0,1,0,0,0,1,10,0
27,0,0,0,0,0,2,1,0,0,1,17,0
54,0,0,0,0,0,5,2,0,0,4,15,1
52,0,0,1,1,0,2,0,0,1,2,17,1
60,0,0,0,1,0,2,4,2,0,4,24,1
21,0,0,0,0,0,3,0,0,0,1,14,0
102,0,0,0,0,0,2,18,0,0,8,19,1
35,0,0,0,0,0,1,0,1,0,3,12,0
55,0,0,1,0,0,2,3,0,0,3,12,0
29,0,0,0,0,0,3,0,0,0,1,19,0
107,0,0,0,1,0,8,0,3,1,6,33,1
46,0,0,0,0,0,2,4,1,0,2,20,0
248,0,0,0,1,0,3,85,5,0,8,21,1
21,0,0,0,0,0,2,0,0,0,1,14,1
25,0,0,0,0,0,3,0,0,0,1,24,1
30,0,0,1,0,0,2,0,0,0,2,19,1
50,0,0,0,0,0,5,1,0,1,3,19,1
22,0,0,0,0,0,2,0,0,0,1,21,0
20,0,0,0,0,0,3,0,0,0,1,19,1
43,0,0,0,0,0,2,3,2,0,3,9,0
23,0,0,0,0,0,1,0,0,0,1,22,0
28,0,0,1,0,0,2,0,0,0,2,16,0
27,0,0,0,0,0,1,0,0,0,3,14,1
19,0,0,0,0,1,3,11,0,0,2,14,1
66,0,0,1,1,0,3,4,2,0,3,19,1
60,0,0,1,0,0,1,0,0,0,2,15,0
37,0,0,0,0,0,1,0,0,0,2,9,0
54,0,0,1,0,0,3,4,0,0,3,16,0
41,0,0,1,0,0,1,0,0,0,3,9,0
158,0,0,1,1,0,11,45,0,0,1,157,1
31,0,0,0,0,0,1,2,3,0,1,11,0
